,index,feature,importance,importance_normalized,cumulative_importance
512,23,"('conductivity', 'std_10')",826.54513036971,0.00023577924308632582,0.937039123702344
513,731,"('tank_temperature_caustic', 'std', 'caustic')",824.747778207082,0.0002352665326281873,0.9372743902349722
514,332,"('tank_temperature_pre_rinse', 'mean_500')",821.042080081737,0.00023420944975757692,0.9375085996847298
515,143,"('tank_level_acid', 'std_50')",819.9583112703198,0.00023390029520491235,0.9377424999799346
516,17,"('return_temperature', 'std_10')",819.3651672953038,0.00023373109568714624,0.9379762310756218
517,881,"('object_residue', 'min', 'pre_rinse')",818.3066065057328,0.00023342913194366102,0.9382096602075655
518,1021,"('supply_flow_*_return_conductivity', 'std', 'pre_rinse')",812.0128461509202,0.00023163378163779122,0.9384412939892033
519,983,"('supply_flow_*_supply_pressure', 'mean', 'caustic')",811.9575585224518,0.00023161801035717587,0.9386729119995605
520,979,"('supply_flow_*_supply_pressure', 'max', 'caustic')",810.3882017626313,0.00023117033758606248,0.9389040823371465
521,801,"('tank_concentration_caustic', 'sum', 'pre_rinse')",807.9904607209478,0.0002304863609377792,0.9391345686980843
522,929,"('return_flow__return_temperature', 'sum', 'pre_rinse')",806.2960974715241,0.0002300030289698276,0.9393645717270541
523,8,"('supply_pressure', 'mean_10')",805.1101026480217,0.00022966471355120716,0.9395942364406054
524,320,"('tank_level_acid', 'mean_500')",804.6473869371982,0.0002295327198390026,0.9398237691604444
525,361,"('tank_concentration_acid', 'median_500')",803.8960469647672,0.0002293183935263897,0.9400530875539708
526,312,"('tank_level_pre_rinse', 'sum_500')",801.0062177508937,0.0002284940444138481,0.9402815815983846
527,613,"('tank_level_caustic', 'median', 'pre_rinse')",797.3435554157304,0.00022744923787959472,0.9405090308362641
528,308,"('tank_level_pre_rinse', 'mean_500')",795.5691073200169,0.00022694306100729718,0.9407359738972715
529,821,"('tank_concentration_acid', 'max', 'pre_rinse')",793.1087828747018,0.0002262412318945859,0.9409622151291661
530,687,"('tank_temperature_pre_rinse', 'min', 'caustic')",792.299094351503,0.00022601026114644284,0.9411882253903125
531,1038,"('supply_flow_*_return_turbidity', 'min', 'acid')",790.059772388332,0.0002253714749288447,0.9414135968652414
532,988,"('supply_flow_*_supply_pressure', 'std', 'intermediate_rinse')",787.4871936503772,0.00022463762429525178,0.9416382344895367
533,214,"('return_flow', 'min_200')",785.3674004836319,0.0002240329347145011,0.9418622674242512
534,1196,"('return_temperature_*_return_turbidity', 'kurt', 'intermediate_rinse')",785.1021129029928,0.00022395725910688446,0.942086224683358
535,562,"('tank_level_pre_rinse', 'max', 'acid')",784.7128925475737,0.00022384623058899404,0.942310070913947
536,566,"('tank_level_pre_rinse', 'mean', 'acid')",781.5920265302365,0.00022295597620323234,0.9425330268901503
537,68,"('tank_temperature_caustic', 'mean_10')",780.8963975758655,0.00022275754194682682,0.9427557844320971
538,350,"('tank_concentration_caustic', 'mean_500')",780.6720272000697,0.00022269353833053007,0.9429784779704276
539,216,"('return_flow', 'sum_200')",777.8475398725168,0.0002218878285637815,0.9432003657989914
540,753,"('tank_temperature_acid', 'min', 'pre_rinse')",776.8503627692583,0.00022160337505484348,0.9434219691740462
541,685,"('tank_level_clean_water', 'kurt', 'pre_rinse')",772.1732830646151,0.00022026919707460188,0.9436422383711208
542,1083,"('supply_flow_*_return_temperature', 'std', 'caustic')",772.0358951705389,0.00022023000597361502,0.9438624683770944
543,807,"('tank_concentration_caustic', 'skew', 'caustic')",771.705557683646,0.00022013577431007864,0.9440826041514045
544,597,"('tank_level_caustic', 'max', 'pre_rinse')",770.4949932230928,0.0002197904501871372,0.9443023946015917
545,551,"('return_flow', 'skew', 'caustic')",769.7311138080034,0.0002195725468885981,0.9445219671484804
546,768,"('tank_temperature_acid', 'sum', 'intermediate_rinse')",767.5391234080834,0.00021894726241427728,0.9447409144108946
547,453,"('return_temperature', 'median', 'pre_rinse')",766.2541858195459,0.00021858072270469962,0.9449594951335993
548,439,"('return_temperature', 'mean', 'caustic')",764.7829430228884,0.00021816103780154502,0.9451776561714009
549,509,"('return_turbidity', 'std', 'pre_rinse')",762.6139441548661,0.00021754231186321829,0.9453951984832641
550,581,"('tank_level_pre_rinse', 'median', 'pre_rinse')",761.296862606427,0.00021716660280733766,0.9456123650860715
551,57,"('tank_level_clean_water', 'max_10')",752.74598683538,0.00021472739054542419,0.9458270924766169
552,35,"('return_flow', 'std_10')",752.4170034199572,0.00021463354514264304,0.9460417260217595
553,549,"('return_flow', 'median', 'pre_rinse')",748.628595053228,0.0002135528684507245,0.9462552788902102
554,1117,"('conductivity_*_return_temperature', 'std', 'pre_rinse')",747.121646831224,0.0002131229982620326,0.9464684018884723
555,196,"('return_temperature', 'min_200')",746.7266075546231,0.00021301030984587237,0.9466814121983181
556,282,"('supply_pressure', 'sum_500')",746.6504513854146,0.00021298858563109863,0.9468944007839493
557,75,"('tank_temperature_acid', 'max_10')",745.5596333521704,0.00021267742022612168,0.9471070782041754
558,1087,"('supply_flow_*_return_temperature', 'sum', 'caustic')",745.3966202679968,0.00021263091931505534,0.9473197091234904
559,1007,"('supply_flow_*_return_conductivity', 'min', 'caustic')",743.8956183306409,0.00021220274535617837,0.9475319118688466
560,811,"('tank_concentration_caustic', 'kurt', 'caustic')",743.6624019429281,0.00021213621833744722,0.947744048087184
561,313,"('tank_level_pre_rinse', 'median_500')",736.023035809834,0.00020995702218912007,0.9479540051093731
562,1067,"('supply_flow_*_return_turbidity', 'kurt', 'caustic')",735.2904033867726,0.00020974803236893606,0.9481637531417421
563,1125,"('conductivity_*_return_temperature', 'median', 'pre_rinse')",733.681039933782,0.0002092889473379382,0.94837304208908
564,587,"('tank_level_pre_rinse', 'kurt', 'caustic')",733.6381814362132,0.00020927672157585302,0.9485823188106559
565,69,"('tank_temperature_caustic', 'max_10')",727.3657467793666,0.00020748745461224725,0.9487898062652682
566,442,"('return_temperature', 'std', 'acid')",726.9246572196641,0.00020736162994920265,0.9489971678952174
567,520,"('return_turbidity', 'skew', 'intermediate_rinse')",724.0378061638493,0.00020653813038235076,0.9492037060255998
568,186,"('supply_flow', 'sum_200')",721.8267577423056,0.00020590740944031872,0.94940961343504
569,937,"('return_flow__return_temperature', 'skew', 'pre_rinse')",721.8051293759794,0.00020590123975925204,0.9496155146747993
570,172,"('tank_concentration_caustic', 'min_50')",719.6560397041723,0.0002052881930936493,0.9498208028678929
571,155,"('tank_temperature_pre_rinse', 'std_50')",715.9021747236299,0.00020421737020541252,0.9500250202380983
572,501,"('return_turbidity', 'max', 'pre_rinse')",713.9850188514505,0.00020367048468904783,0.9502286907227874
573,446,"('return_temperature', 'sum', 'acid')",712.5922005392915,0.00020327317105748517,0.9504319638938449
574,589,"('tank_level_pre_rinse', 'kurt', 'pre_rinse')",707.0662278271711,0.00020169683890633374,0.9506336607327512
575,1056,"('supply_flow_*_return_turbidity', 'sum', 'intermediate_rinse')",700.1516521692105,0.00019972439559380964,0.950833385128345
576,1069,"('supply_flow_*_return_turbidity', 'kurt', 'pre_rinse')",697.9787259216813,0.00019910454933605516,0.9510324896776811
577,388,"('supply_flow', 'median', 'intermediate_rinse')",696.8918528960057,0.00019879450927906504,0.9512312841869601
578,353,"('tank_concentration_caustic', 'std_500')",695.4499764453489,0.00019838320138350246,0.9514296673883437
579,330,"('tank_level_clean_water', 'sum_500')",686.3279422886261,0.00019578106118588534,0.9516254484495296
580,159,"('tank_temperature_caustic', 'max_50')",685.2297129010724,0.00019546778162713124,0.9518209162311567
581,147,"('tank_level_clean_water', 'max_50')",684.0777063899524,0.00019513916167252464,0.9520160553928293
582,257,"('tank_temperature_acid', 'std_200')",682.6718185215216,0.0001947381198354811,0.9522107935126648
583,643,"('tank_level_acid', 'median', 'caustic')",682.2600609184752,0.00019462066237016656,0.952405414175035
584,826,"('tank_concentration_acid', 'std', 'acid')",679.6377053546664,0.00019387261246070608,0.9525992867874957
585,164,"('tank_temperature_acid', 'mean_50')",676.0129501025772,0.00019283861925415425,0.9527921254067498
586,302,"('return_flow', 'mean_500')",674.5419479400009,0.00019241900299398046,0.9529845444097438
587,141,"('tank_level_acid', 'max_50')",673.8080713173684,0.00019220965825496347,0.9531767540679987
588,1182,"('return_temperature_*_return_turbidity', 'sum', 'acid')",673.0754666534405,0.0001920006763533156,0.953368754744352
589,225,"('tank_level_caustic', 'max_200')",672.9046430286791,0.0001919519474170874,0.9535607066917691
590,1070,"('supply_flow_*_return_temperature', 'min', 'acid')",671.5638187990018,0.00019156946555327952,0.9537522761573224
591,635,"('tank_level_acid', 'std', 'caustic')",670.3632158945654,0.00019122698305153323,0.9539435031403739
592,137,"('tank_level_caustic', 'std_50')",670.0779661091276,0.0001911456130500295,0.9541346487534239
593,813,"('tank_concentration_caustic', 'kurt', 'pre_rinse')",668.6691256827579,0.0001907437289699548,0.9543253924823939
594,895,"('object_residue', 'sum', 'caustic')",666.3615865048912,0.00019008548319394243,0.9545154779655879
595,884,"('object_residue', 'max', 'intermediate_rinse')",657.7664608105694,0.00018763364825356529,0.9547031116138415
596,1184,"('return_temperature_*_return_turbidity', 'sum', 'intermediate_rinse')",653.6028743487408,0.0001864459487215926,0.9548895575625631
597,413,"('supply_pressure', 'std', 'pre_rinse')",648.6794032220324,0.00018504148542859196,0.9550745990479917
598,113,"('conductivity', 'std_50')",648.0813574739662,0.00018487088763709936,0.9552594699356288
599,935,"('return_flow__return_temperature', 'skew', 'caustic')",646.5275036591682,0.00018442763721693658,0.9554438975728458
600,149,"('tank_level_clean_water', 'std_50')",646.1692016686799,0.00018432542843364137,0.9556282230012794
601,936,"('return_flow__return_temperature', 'skew', 'intermediate_rinse')",644.5689537960695,0.00018386894370184481,0.9558120919449812
602,743,"('tank_temperature_caustic', 'skew', 'caustic')",644.3532634335917,0.0001838074161354271,0.9559958993611166
603,251,"('tank_temperature_caustic', 'std_200')",642.8024867035512,0.00018336504348066197,0.9561792644045973
604,496,"('return_turbidity', 'min', 'intermediate_rinse')",641.6546834290835,0.00018303762253615177,0.9563623020271335
605,1099,"('supply_flow_*_return_temperature', 'kurt', 'caustic')",640.020353196865,0.0001825714155125459,0.956544873442646
606,941,"('return_flow__return_temperature', 'kurt', 'pre_rinse')",639.9842986261879,0.0001825611306302428,0.9567274345732762
607,627,"('tank_level_acid', 'max', 'caustic')",631.6700704556159,0.0001801894241705754,0.9569076239974468
608,163,"('tank_temperature_caustic', 'median_50')",627.539866860141,0.00017901124739383014,0.9570866352448406
609,523,"('return_turbidity', 'kurt', 'caustic')",621.0125193431096,0.0001771492643025515,0.9572637845091432
610,278,"('supply_pressure', 'mean_500')",615.5789760374927,0.0001755992984497467,0.957439383807593
611,380,"('supply_flow', 'std', 'intermediate_rinse')",614.8966337484898,0.00017540465433109475,0.957614788461924
612,445,"('return_temperature', 'std', 'pre_rinse')",612.0836866105782,0.00017460223650459086,0.9577893906984286
613,727,"('tank_temperature_caustic', 'mean', 'caustic')",610.6473225568517,0.00017419250106856868,0.9579635831994971
614,569,"('tank_level_pre_rinse', 'mean', 'pre_rinse')",607.9689463931485,0.0001734284707919691,0.9581370116702891
615,270,"('tank_concentration_acid', 'sum_200')",607.731524027406,0.00017336074398113967,0.9583103724142702
616,1180,"('return_temperature_*_return_turbidity', 'std', 'intermediate_rinse')",606.63587609252,0.0001730482008043854,0.9584834206150746
617,171,"('tank_concentration_caustic', 'max_50')",605.8602984553498,0.0001728269604854631,0.9586562475755601
618,464,"('conductivity', 'min', 'intermediate_rinse')",605.8095361508313,0.0001728124800931688,0.9588290600556533
619,432,"('return_temperature', 'min', 'intermediate_rinse')",605.4029810420686,0.00017269650668494843,0.9590017565623382
620,449,"('return_temperature', 'sum', 'pre_rinse')",600.8308888700974,0.00017139227731861474,0.9591731488396569
621,201,"('conductivity', 'max_200')",599.8839728736673,0.00017112216123093692,0.9593442710008878
622,407,"('supply_pressure', 'mean', 'caustic')",596.8689731882705,0.0001702621061442771,0.959514533107032
623,971,"('return_flow__return_conductivity', 'kurt', 'caustic')",596.8541240475314,0.0001702578702967289,0.9596847909773287
624,1060,"('supply_flow_*_return_turbidity', 'median', 'intermediate_rinse')",596.2216682265606,0.0001700774567303368,0.9598548684340591
625,317,"('tank_level_caustic', 'std_500')",595.7937264723058,0.00016995538259403632,0.9600248238166531
626,579,"('tank_level_pre_rinse', 'median', 'caustic')",589.7591350512545,0.00016823396249813146,0.9601930577791512
627,440,"('return_temperature', 'mean', 'intermediate_rinse')",584.7576099758013,0.0001668072336321104,0.9603598650127834
628,1136,"('conductivity_*_return_turbidity', 'min', 'intermediate_rinse')",584.3982246314735,0.0001667047158126369,0.960526569728596
629,780,"('tank_temperature_acid', 'kurt', 'intermediate_rinse')",579.8183753504098,0.0001653982736629437,0.9606919680022589
630,16,"('return_temperature', 'min_10')",579.1562367716151,0.00016520939282971365,0.9608571773950886
631,920,"('return_flow__return_temperature', 'mean', 'intermediate_rinse')",578.5259706483553,0.00016502960389378624,0.9610222069989823
632,647,"('tank_level_acid', 'skew', 'caustic')",577.7519920869659,0.00016480881972524627,0.9611870158187076
633,1146,"('conductivity_*_return_turbidity', 'std', 'acid')",573.567588026032,0.00016361518179066305,0.9613506310004982
634,112,"('conductivity', 'min_50')",572.9494826361472,0.0001634388618105194,0.9615140698623087
635,307,"('return_flow', 'median_500')",569.7293452086881,0.00016252028938490887,0.9616765901516936
636,73,"('tank_temperature_caustic', 'median_10')",568.921625610975,0.00016228988029001818,0.9618388800319836
637,109,"('return_temperature', 'median_50')",568.7548423047651,0.00016224230389007014,0.9620011223358736
638,1100,"('supply_flow_*_return_temperature', 'kurt', 'intermediate_rinse')",564.9775854236741,0.0001611648082571724,0.9621622871441308
639,656,"('tank_level_clean_water', 'min', 'intermediate_rinse')",564.691346504442,0.0001610831560965841,0.9623233703002273
640,1013,"('supply_flow_*_return_conductivity', 'max', 'pre_rinse')",561.5857350682122,0.00016019725321378937,0.9624835675534411
641,691,"('tank_temperature_pre_rinse', 'max', 'caustic')",560.3244582858747,0.00015983746295656666,0.9626434050163977
642,263,"('tank_concentration_caustic', 'std_200')",559.956854848151,0.0001597326008539206,0.9628031376172516
643,771,"('tank_temperature_acid', 'median', 'caustic')",558.9243677694393,0.00015943807486499346,0.9629625756921165
644,1121,"('conductivity_*_return_temperature', 'sum', 'pre_rinse')",557.0649356653397,0.00015890765555942097,0.9631214833476759
645,238,"('tank_level_clean_water', 'min_200')",554.607986798411,0.00015820678936003131,0.963279690137036
646,785,"('tank_concentration_caustic', 'min', 'pre_rinse')",554.056868703485,0.0001580495780929167,0.9634377397151289
647,837,"('tank_concentration_acid', 'median', 'pre_rinse')",553.6280003840492,0.00015792723964577703,0.9635956669547747
648,158,"('tank_temperature_caustic', 'mean_50')",553.3376198088584,0.00015784440604152506,0.9637535113608162
649,168,"('tank_temperature_acid', 'sum_50')",552.6166828164907,0.0001576387524454566,0.9639111501132617
650,323,"('tank_level_acid', 'std_500')",551.3367482417425,0.00015727363988941363,0.964068423753151
651,239,"('tank_level_clean_water', 'std_200')",550.6839246190924,0.0001570874162290692,0.9642255111693802
652,1166,"('return_temperature_*_return_turbidity', 'min', 'acid')",549.9309896199552,0.000156872634921108,0.9643823838043013
653,262,"('tank_concentration_caustic', 'min_200')",544.0480715802321,0.0001551944809866406,0.964537578285288
654,1129,"('conductivity_*_return_temperature', 'skew', 'pre_rinse')",543.2355667218969,0.00015496270685421478,0.9646925409921422
655,349,"('tank_temperature_acid', 'median_500')",542.9718878273236,0.0001548874901383985,0.9648474284822806
656,19,"('return_temperature', 'median_10')",538.7717736141889,0.00015368937074520085,0.9650011178530258
657,250,"('tank_temperature_caustic', 'min_200')",538.0968391961509,0.00015349683978667145,0.9651546146928125
658,601,"('tank_level_caustic', 'mean', 'pre_rinse')",535.1438704335052,0.00015265447956442594,0.965307269172377
659,265,"('tank_concentration_caustic', 'median_200')",534.6176934521707,0.00015250438296857157,0.9654597735553455
660,284,"('return_temperature', 'mean_500')",533.4781202158093,0.00015217930971456723,0.9656119528650601
661,545,"('return_flow', 'sum', 'pre_rinse')",530.167876637805,0.00015123503371973544,0.9657631878987798
662,763,"('tank_temperature_acid', 'std', 'caustic')",529.2275675126024,0.00015096680229998433,0.9659141547010798
663,203,"('conductivity', 'std_200')",525.3822395277234,0.00014986988878808947,0.9660640245898678
664,56,"('tank_level_clean_water', 'mean_10')",524.8544166343493,0.00014971932268139943,0.9662137439125492
665,912,"('return_flow__return_temperature', 'min', 'intermediate_rinse')",521.969258605406,0.00014889630606530201,0.9663626402186145
666,256,"('tank_temperature_acid', 'min_200')",520.7230493535488,0.00014854081395321536,0.9665111810325677
667,146,"('tank_level_clean_water', 'mean_50')",519.1815960035306,0.00014810110087432076,0.9666592821334421
668,354,"('tank_concentration_caustic', 'sum_500')",519.0655074815804,0.00014806798560592136,0.9668073501190481
669,619,"('tank_level_caustic', 'kurt', 'caustic')",518.8483581641667,0.00014800604185982052,0.9669553561609079
670,547,"('return_flow', 'median', 'caustic')",518.5071617575964,0.00014790871259426794,0.9671032648735022
671,508,"('return_turbidity', 'std', 'intermediate_rinse')",516.9629813885279,0.00014746822160928704,0.9672507330951114
672,1004,"('supply_flow_*_supply_pressure', 'kurt', 'intermediate_rinse')",515.820563070004,0.00014714233677065879,0.9673978754318822
673,764,"('tank_temperature_acid', 'std', 'intermediate_rinse')",515.76722075606,0.00014712712040806214,0.9675450025522903
674,800,"('tank_concentration_caustic', 'sum', 'intermediate_rinse')",514.7498278477098,0.00014683690016353064,0.9676918394524537
675,15,"('return_temperature', 'max_10')",512.7090989728337,0.00014625476436503227,0.9678380942168188
676,14,"('return_temperature', 'mean_10')",511.2743211310338,0.00014584548140986528,0.9679839396982286
677,1091,"('supply_flow_*_return_temperature', 'median', 'caustic')",510.3613835166718,0.0001455850579534921,0.9681295247561821
678,1002,"('supply_flow_*_supply_pressure', 'kurt', 'acid')",509.1546201188768,0.00014524081811701867,0.9682747655742991
679,783,"('tank_concentration_caustic', 'min', 'caustic')",509.034354855197,0.00014520651139643184,0.9684199720856955
680,326,"('tank_level_clean_water', 'mean_500')",506.95039510892764,0.000144612043612951,0.9685645841293085
681,680,"('tank_level_clean_water', 'skew', 'intermediate_rinse')",503.29287380881334,0.00014356870360400636,0.9687081528329125
682,341,"('tank_temperature_caustic', 'std_500')",500.51398196098756,0.00014277600034749325,0.96885092883326
683,875,"('return_flow__return_turbidity', 'kurt', 'caustic')",500.35918820863236,0.00014273184407287038,0.9689936606773328
684,1103,"('conductivity_*_return_temperature', 'min', 'caustic')",498.6298449641784,0.00014223853375473758,0.9691358992110876
685,340,"('tank_temperature_caustic', 'min_500')",493.23414336213614,0.00014069936257955908,0.9692765985736671
686,177,"('tank_concentration_acid', 'max_50')",491.76283449936096,0.00014027965883046538,0.9694168782324976
687,95,"('supply_flow', 'std_50')",491.6043791728467,0.00014023445805972,0.9695571126905573
688,861,"('return_flow__return_turbidity', 'std', 'pre_rinse')",491.14597990646666,0.00014010369565112648,0.9696972163862084
689,976,"('supply_flow_*_supply_pressure', 'min', 'intermediate_rinse')",489.96314907269664,0.0001397662827883095,0.9698369826689968
690,1079,"('supply_flow_*_return_temperature', 'mean', 'caustic')",489.8955680927825,0.00013974700472144333,0.9699767296737182
691,1154,"('conductivity_*_return_turbidity', 'median', 'acid')",489.4121065137826,0.00013960909306850438,0.9701163387667867
692,104,"('return_temperature', 'mean_50')",488.3318493891106,0.00013930094025526373,0.970255639707042
693,125,"('return_flow', 'std_50')",488.22356754891956,0.0001392700519112615,0.9703949097589533
694,70,"('tank_temperature_caustic', 'min_10')",487.7080684652154,0.0001391230012792977,0.9705340327602325
695,422,"('supply_pressure', 'skew', 'acid')",487.0107282160244,0.0001389240788610453,0.9706729568390936
696,725,"('tank_temperature_caustic', 'max', 'pre_rinse')",486.3060994988892,0.00013872307734342858,0.970811679916437
697,739,"('tank_temperature_caustic', 'median', 'caustic')",484.9633545416672,0.00013834004757525345,0.9709500199640123
698,334,"('tank_temperature_pre_rinse', 'min_500')",482.8514737045232,0.00013773761505587293,0.9710877575790682
699,268,"('tank_concentration_acid', 'min_200')",482.3751465854581,0.00013760173857016377,0.9712253593176383
700,241,"('tank_level_clean_water', 'median_200')",478.35933527216395,0.0001364561931945562,0.9713618155108329
701,659,"('tank_level_clean_water', 'max', 'caustic')",473.8765921497268,0.00013517745142774436,0.9714969929622607
702,20,"('conductivity', 'mean_10')",473.0264151863538,0.0001349349309971614,0.9716319278932578
703,693,"('tank_temperature_pre_rinse', 'max', 'pre_rinse')",472.5594371147104,0.00013480172140917346,0.971766729614667
704,1000,"('supply_flow_*_supply_pressure', 'skew', 'intermediate_rinse')",471.1392712543505,0.00013439660664978589,0.9719011262213169
705,655,"('tank_level_clean_water', 'min', 'caustic')",470.6353666646601,0.00013425286344886497,0.9720353790847657
706,761,"('tank_temperature_acid', 'mean', 'pre_rinse')",467.43828503212563,0.00013334086789084022,0.9721687199526565
707,122,"('return_flow', 'mean_50')",467.438175329949,0.0001333408365973328,0.9723020607892539
708,478,"('conductivity', 'sum', 'acid')",462.6360949196982,0.0001319710010701884,0.9724340317903241
709,246,"('tank_temperature_pre_rinse', 'sum_200')",461.78496368215406,0.00013172820842453394,0.9725657599987486
710,623,"('tank_level_acid', 'min', 'caustic')",459.95038908421907,0.00013120487994047037,0.9726969648786891
711,1118,"('conductivity_*_return_temperature', 'sum', 'acid')",458.632901632625,0.00013082905509715707,0.9728277939337863
712,489,"('conductivity', 'skew', 'pre_rinse')",456.98026388397244,0.00013035762569402342,0.9729581515594803
713,1148,"('conductivity_*_return_turbidity', 'std', 'intermediate_rinse')",456.1140769638571,0.0001301105382829528,0.9730882620977632
714,773,"('tank_temperature_acid', 'median', 'pre_rinse')",451.53876056123704,0.00012880538917656623,0.9732170674869398
715,174,"('tank_concentration_caustic', 'sum_50')",451.41834360407813,0.0001287710391840849,0.9733458385261239
716,712,"('tank_temperature_pre_rinse', 'skew', 'intermediate_rinse')",451.10865368428625,0.0001286826974200395,0.9734745212235439
717,980,"('supply_flow_*_supply_pressure', 'max', 'intermediate_rinse')",450.80359467752476,0.00012859567666452586,0.9736031169002085
718,285,"('return_temperature', 'max_500')",450.0579121414603,0.00012838296418522381,0.9737314998643938
719,487,"('conductivity', 'skew', 'caustic')",446.43681305036205,0.00012735001393064083,0.9738588498783244
720,25,"('conductivity', 'median_10')",445.78886839059476,0.00012716518203722272,0.9739860150603616
721,695,"('tank_temperature_pre_rinse', 'mean', 'caustic')",444.8478887968613,0.00012689675936044652,0.974112911819722
722,252,"('tank_temperature_caustic', 'sum_200')",443.999671308909,0.00012665479788740206,0.9742395666176095
723,295,"('conductivity', 'median_500')",442.82511528418576,0.0001263197454863942,0.9743658863630958
724,564,"('tank_level_pre_rinse', 'max', 'intermediate_rinse')",441.44877553923305,0.00012592713251056138,0.9744918134956064
725,615,"('tank_level_caustic', 'skew', 'caustic')",441.18939963573087,0.0001258531432606638,0.9746176666388671
726,194,"('return_temperature', 'mean_200')",438.45280827720154,0.00012507250658948526,0.9747427391454565
727,1027,"('supply_flow_*_return_conductivity', 'median', 'caustic')",437.1785671679716,0.00012470901814438446,0.9748674481636009
728,261,"('tank_concentration_caustic', 'max_200')",436.79874898711984,0.0001246006716791992,0.9749920488352801
729,1033,"('supply_flow_*_return_conductivity', 'skew', 'pre_rinse')",436.23977361746086,0.0001244412190555982,0.9751164900543358
730,427,"('supply_pressure', 'kurt', 'caustic')",434.62146697997076,0.00012397958290283502,0.9752404696372386
731,1044,"('supply_flow_*_return_turbidity', 'max', 'intermediate_rinse')",431.8237299057796,0.00012318150388032325,0.975363651141119
732,235,"('tank_level_acid', 'median_200')",431.52979180270955,0.00012309765546006203,0.975486748796579
733,629,"('tank_level_acid', 'max', 'pre_rinse')",431.2178830993686,0.00012300868076856167,0.9756097574773476
734,318,"('tank_level_caustic', 'sum_500')",430.02196695418473,0.00012266753520597147,0.9757324250125535
735,663,"('tank_level_clean_water', 'mean', 'caustic')",428.74609273251826,0.00012230358090123397,0.9758547285934548
736,199,"('return_temperature', 'median_200')",427.79884781532826,0.0001220333709860264,0.9759767619644408
737,430,"('return_temperature', 'min', 'acid')",427.14205979592174,0.00012184601644675936,0.9760986079808875
738,370,"('supply_flow', 'max', 'acid')",426.2405370785648,0.00012158884918980817,0.9762201968300773
739,424,"('supply_pressure', 'skew', 'intermediate_rinse')",425.92965160999654,0.00012150016638499535,0.9763416969964623
740,1186,"('return_temperature_*_return_turbidity', 'median', 'acid')",422.19846696388424,0.00012043581326094734,0.9764621328097233
741,408,"('supply_pressure', 'mean', 'intermediate_rinse')",421.3219905005647,0.00012018579066749013,0.9765823186003908
742,759,"('tank_temperature_acid', 'mean', 'caustic')",419.7294230018929,0.00011973149682967782,0.9767020500972204
743,452,"('return_temperature', 'median', 'intermediate_rinse')",419.5284348025102,0.00011967416318414714,0.9768217242604046
744,458,"('return_temperature', 'kurt', 'acid')",419.43895704327707,0.00011964863886905545,0.9769413728992736
745,719,"('tank_temperature_caustic', 'min', 'caustic')",418.31278631617556,0.00011932738879829017,0.9770607002880719
746,633,"('tank_level_acid', 'mean', 'pre_rinse')",416.76737005165023,0.00011888654526329761,0.9771795868333352
747,970,"('return_flow__return_conductivity', 'kurt', 'acid')",413.9425948648574,0.00011808075338217778,0.9772976675867173
748,795,"('tank_concentration_caustic', 'std', 'caustic')",413.79534688385377,0.00011803874960497144,0.9774157063363222
749,769,"('tank_temperature_acid', 'sum', 'pre_rinse')",413.11446817970347,0.00011784452298672696,0.9775335508593089
750,228,"('tank_level_caustic', 'sum_200')",411.0267462432218,0.00011724898200551254,0.9776507998413144
751,258,"('tank_temperature_acid', 'sum_200')",407.4968103587203,0.00011624203685465461,0.9777670418781691
752,675,"('tank_level_clean_water', 'median', 'caustic')",407.18026940386034,0.00011615174077280687,0.9778831936189419
753,178,"('tank_concentration_acid', 'min_50')",407.0889504084839,0.00011612569122896693,0.9779993193101709
754,423,"('supply_pressure', 'skew', 'caustic')",399.5595920336172,0.00011397787575788952,0.9781132971859288
755,72,"('tank_temperature_caustic', 'sum_10')",398.2122511985883,0.00011359353497528722,0.9782268907209041
756,548,"('return_flow', 'median', 'intermediate_rinse')",397.30353629351004,0.00011333431608374916,0.9783402250369878
757,356,"('tank_concentration_acid', 'mean_500')",395.57829325162237,0.00011284217538433657,0.9784530672123721
758,36,"('return_flow', 'sum_10')",394.0174116530457,0.00011239692022725257,0.9785654641325994
759,192,"('supply_pressure', 'sum_200')",393.917023157095,0.00011236828352887985,0.9786778324161283
760,664,"('tank_level_clean_water', 'mean', 'intermediate_rinse')",392.06594237306626,0.0001118402465105567,0.9787896726626388
761,736,"('tank_temperature_caustic', 'sum', 'intermediate_rinse')",390.85324091429743,0.00011149431279014352,0.978901166975429
762,144,"('tank_level_acid', 'sum_50')",390.7329120648428,0.00011145998793115709,0.9790126269633601
763,355,"('tank_concentration_caustic', 'median_500')",388.1896474938691,0.00011073449942063348,0.9791233614627808
764,525,"('return_turbidity', 'kurt', 'pre_rinse')",387.6286120228611,0.00011057445913506593,0.9792339359219159
765,477,"('conductivity', 'std', 'pre_rinse')",386.4616640260981,0.00011024157699071792,0.9793441774989066
766,1068,"('supply_flow_*_return_turbidity', 'kurt', 'intermediate_rinse')",385.5160486703744,0.00010997183192220168,0.9794541493308287
767,535,"('return_flow', 'mean', 'caustic')",382.70330598732363,0.00010916947241823887,0.979563318803247
768,290,"('conductivity', 'mean_500')",382.15291784592705,0.00010901246937676656,0.9796723312726238
769,396,"('supply_flow', 'kurt', 'intermediate_rinse')",382.04947627505106,0.00010898296176201128,0.9797813142343857
770,58,"('tank_level_clean_water', 'min_10')",381.4685509390249,0.0001088172477181131,0.9798901314821039
